track_uri,track_name,album,artist_name,track_pop,year,language,link
spotify:track:0eGsygTp906u18L0Oimnem,Mr. Brightside,Hot Fuss,The Killers,0,2000,english,https://open.spotify.com/track/spotify:track:0eGsygTp906u18L0Oimnem?si=b0d970dc39ca4da1&nd=1
spotify:track:3FAclTFfvUuQYnEsptbK8w,Back To Black,Back To Black (Deluxe Edition),Amy Winehouse,82,2000,english,https://open.spotify.com/track/spotify:track:3FAclTFfvUuQYnEsptbK8w?si=b0d970dc39ca4da1&nd=1
spotify:track:3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Breakaway,Kelly Clarkson,75,2000,english,https://open.spotify.com/track/spotify:track:3xrn9i8zhNZsTtcoWgQEAd?si=b0d970dc39ca4da1&nd=1
spotify:track:2PkeVPcL32LA96cK5ySC3c,Yeah!,Yeah!,USHER,0,2000,english,https://open.spotify.com/track/spotify:track:2PkeVPcL32LA96cK5ySC3c?si=b0d970dc39ca4da1&nd=1
spotify:track:2Za2mUwmQoSxWPscaY2vxl,Murder On The Dancefloor,Read My Lips,Sophie Ellis-Bextor,11,2000,english,https://open.spotify.com/track/spotify:track:2Za2mUwmQoSxWPscaY2vxl?si=b0d970dc39ca4da1&nd=1
spotify:track:3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,89,2000,english,https://open.spotify.com/track/spotify:track:3AJwUDP919kvQ9QcozQPxg?si=b0d970dc39ca4da1&nd=1
spotify:track:456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,Lungs (Deluxe Version),Florence + The Machine,79,2000,english,https://open.spotify.com/track/spotify:track:456WNXWhDwYOSf5SpTuqxd?si=b0d970dc39ca4da1&nd=1
spotify:track:5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,78,2000,english,https://open.spotify.com/track/spotify:track:5IVuqXILoxVWvWEPm82Jxr?si=b0d970dc39ca4da1&nd=1
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,The Eminem Show,Eminem,88,2000,english,https://open.spotify.com/track/spotify:track:7lQ8MOhq6IN2w8EYcFNSUk?si=b0d970dc39ca4da1&nd=1
spotify:track:6ucR4KfvsBFWCMVFDvyKKl,Apologize,Shock Value,Timbaland,71,2000,english,https://open.spotify.com/track/spotify:track:6ucR4KfvsBFWCMVFDvyKKl?si=b0d970dc39ca4da1&nd=1
spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,87,2000,english,https://open.spotify.com/track/spotify:track:60a0Rd6pjrkxjPbaKzXjfq?si=b0d970dc39ca4da1&nd=1
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",Shakira,87,2000,english,https://open.spotify.com/track/spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V?si=b0d970dc39ca4da1&nd=1
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,Foster The People,86,2000,english,https://open.spotify.com/track/spotify:track:7w87IxuO7BDcJ3YUqCyMTT?si=b0d970dc39ca4da1&nd=1
spotify:track:0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Silver Side Up,Nickelback,85,2000,english,https://open.spotify.com/track/spotify:track:0gmbgwZ8iqyMPmXefof8Yf?si=b0d970dc39ca4da1&nd=1
spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,87,2000,english,https://open.spotify.com/track/spotify:track:1mea3bSkSGXuIRvnydlB5b?si=b0d970dc39ca4da1&nd=1
spotify:track:2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,85,2000,english,https://open.spotify.com/track/spotify:track:2nLtzopw4rPReszdYBJU6h?si=b0d970dc39ca4da1&nd=1
spotify:track:1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Hopes And Fears,Keane,85,2000,english,https://open.spotify.com/track/spotify:track:1SKPmfSYaPsETbRHaiA18G?si=b0d970dc39ca4da1&nd=1
spotify:track:0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Demon Days,Gorillaz,85,2000,english,https://open.spotify.com/track/spotify:track:0d28khcov6AiegSCpG5TuT?si=b0d970dc39ca4da1&nd=1
spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,Eminem,86,2000,english,https://open.spotify.com/track/spotify:track:3yfqSUWxFvZELEM4PmlwIR?si=b0d970dc39ca4da1&nd=1
spotify:track:48UPSzbZjgc449aqz8bxox,Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,84,2000,english,https://open.spotify.com/track/spotify:track:48UPSzbZjgc449aqz8bxox?si=b0d970dc39ca4da1&nd=1
spotify:track:0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Only By The Night,Kings of Leon,84,2000,english,https://open.spotify.com/track/spotify:track:0ntQJM78wzOLVeCUAW7Y45?si=b0d970dc39ca4da1&nd=1
spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless,808s & Heartbreak,Kanye West,84,2000,english,https://open.spotify.com/track/spotify:track:4EWCNWgDS8707fNSZ1oaA5?si=b0d970dc39ca4da1&nd=1
spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Animal (Expanded Edition),Kesha,84,2000,english,https://open.spotify.com/track/spotify:track:0HPD5WQqrq7wPWR7P7Dw1i?si=b0d970dc39ca4da1&nd=1
spotify:track:4xkOaSrkexMciUUogZKVTS,Till I Collapse,The Eminem Show,Eminem,84,2000,english,https://open.spotify.com/track/spotify:track:4xkOaSrkexMciUUogZKVTS?si=b0d970dc39ca4da1&nd=1
spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,A Rush of Blood to the Head,Coldplay,86,2000,english,https://open.spotify.com/track/spotify:track:75JFxkI2RXiU7L9VXzMkle?si=b0d970dc39ca4da1&nd=1
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,84,2000,english,https://open.spotify.com/track/spotify:track:3ZOEytgrvLwQaqXreDs2Jx?si=b0d970dc39ca4da1&nd=1
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Speakerboxxx/The Love Below,Outkast,84,2000,english,https://open.spotify.com/track/spotify:track:2PpruBYCo4H7WOBJ7Q2EwM?si=b0d970dc39ca4da1&nd=1
spotify:track:0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Fallen,Evanescence,84,2000,english,https://open.spotify.com/track/spotify:track:0COqiPhxzoWICwFCS4eZcp?si=b0d970dc39ca4da1&nd=1
spotify:track:5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Graduation,Kanye West,84,2000,english,https://open.spotify.com/track/spotify:track:5TRPicyLGbAF2LGBFbHGvO?si=b0d970dc39ca4da1&nd=1
spotify:track:2gam98EZKrF9XuOkU13ApN,Promiscuous,Loose,Nelly Furtado,83,2000,english,https://open.spotify.com/track/spotify:track:2gam98EZKrF9XuOkU13ApN?si=b0d970dc39ca4da1&nd=1
spotify:track:6GG73Jik4jUlQCkKg9JuGO,The Middle,Bleed American,Jimmy Eat World,83,2000,english,https://open.spotify.com/track/spotify:track:6GG73Jik4jUlQCkKg9JuGO?si=b0d970dc39ca4da1&nd=1
spotify:track:0SiywuOBRcynK0uKGWdCnn,Bad Romance,The Fame Monster (Deluxe Edition),Lady Gaga,83,2000,english,https://open.spotify.com/track/spotify:track:0SiywuOBRcynK0uKGWdCnn?si=b0d970dc39ca4da1&nd=1
spotify:track:2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Shock Value,Timbaland,82,2000,english,https://open.spotify.com/track/spotify:track:2bLqfJjuC5syrsgDsZfGmn?si=b0d970dc39ca4da1&nd=1
spotify:track:49FYlytm3dAAraYgpoJZux,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,82,2000,english,https://open.spotify.com/track/spotify:track:49FYlytm3dAAraYgpoJZux?si=b0d970dc39ca4da1&nd=1
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,Coldplay,82,2000,english,https://open.spotify.com/track/spotify:track:7LVHVU3tWfcxj5aiPFEW4Q?si=b0d970dc39ca4da1&nd=1
spotify:track:20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,82,2000,english,https://open.spotify.com/track/spotify:track:20I8RduZC2PWMWTDCZuuAN?si=b0d970dc39ca4da1&nd=1
spotify:track:0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Stankonia,Outkast,83,2000,english,https://open.spotify.com/track/spotify:track:0I3q5fE6wg7LIfHGngUTnV?si=b0d970dc39ca4da1&nd=1
spotify:track:3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,82,2000,english,https://open.spotify.com/track/spotify:track:3XVBdLihbNbxUwZosxcGuJ?si=b0d970dc39ca4da1&nd=1
spotify:track:0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Mail on Sunday,Flo Rida,82,2000,english,https://open.spotify.com/track/spotify:track:0CAfXk7DXMnon4gLudAp7J?si=b0d970dc39ca4da1&nd=1
spotify:track:4wH4dJgrsxONID6KS2tDQM,Maneater,Loose,Nelly Furtado,82,2000,english,https://open.spotify.com/track/spotify:track:4wH4dJgrsxONID6KS2tDQM?si=b0d970dc39ca4da1&nd=1
spotify:track:4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,82,2000,english,https://open.spotify.com/track/spotify:track:4kLLWz7srcuLKA7Et40PQR?si=b0d970dc39ca4da1&nd=1
spotify:track:0BCPKOYdS2jbQ8iyB56Zns,Clocks,A Rush of Blood to the Head,Coldplay,81,2000,english,https://open.spotify.com/track/spotify:track:0BCPKOYdS2jbQ8iyB56Zns?si=b0d970dc39ca4da1&nd=1
spotify:track:2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,The Blueprint 3,JAY-Z,81,2000,english,https://open.spotify.com/track/spotify:track:2igwFfvr1OAGX9SKDCPBwO?si=b0d970dc39ca4da1&nd=1
spotify:track:7iL6o9tox1zgHpKUfh9vuC,In Da Club,Get Rich Or Die Tryin',50 Cent,81,2000,english,https://open.spotify.com/track/spotify:track:7iL6o9tox1zgHpKUfh9vuC?si=b0d970dc39ca4da1&nd=1
spotify:track:3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,81,2000,english,https://open.spotify.com/track/spotify:track:3E7dfMvvCLUddWissuqMwr?si=b0d970dc39ca4da1&nd=1
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,The Fray,81,2000,english,https://open.spotify.com/track/spotify:track:5fVZC9GiM4e8vu99W0Xf6J?si=b0d970dc39ca4da1&nd=1
spotify:track:0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,81,2000,english,https://open.spotify.com/track/spotify:track:0ByMNEPAPpOR5H69DVrTNy?si=b0d970dc39ca4da1&nd=1
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Poker Face,The Fame,Lady Gaga,81,2000,english,https://open.spotify.com/track/spotify:track:1QV6tiMFM6fSOKOGLMHYYg?si=b0d970dc39ca4da1&nd=1
spotify:track:3FtYbEfBqAlGO46NUDQSAt,Electric Feel,Oracular Spectacular,MGMT,81,2000,english,https://open.spotify.com/track/spotify:track:3FtYbEfBqAlGO46NUDQSAt?si=b0d970dc39ca4da1&nd=1
spotify:track:6ic8OlLUNEATToEFU3xmaH,Gimme More,Blackout,Britney Spears,81,2000,english,https://open.spotify.com/track/spotify:track:6ic8OlLUNEATToEFU3xmaH?si=b0d970dc39ca4da1&nd=1
spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer,81,2000,english,https://open.spotify.com/track/spotify:track:2MLHyLy5z5l5YRp7momlgw?si=b0d970dc39ca4da1&nd=1
spotify:track:5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Eyes Open,Snow Patrol,81,2000,english,https://open.spotify.com/track/spotify:track:5hnyJvgoWiQUYZttV4wXy6?si=b0d970dc39ca4da1&nd=1
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,Alright,To Pimp A Butterfly,Kendrick Lamar,81,2000,english,https://open.spotify.com/track/spotify:track:3iVcZ5G6tvkXZkZKlMpIUs?si=b0d970dc39ca4da1&nd=1
spotify:track:3UmaczJpikHgJFyBTAJVoz,Stan,The Marshall Mathers LP,Eminem,81,2000,english,https://open.spotify.com/track/spotify:track:3UmaczJpikHgJFyBTAJVoz?si=b0d970dc39ca4da1&nd=1
spotify:track:68vgtRHr7iZHpzGpon6Jlo,My Boo,Confessions (Expanded Edition),USHER,80,2000,english,https://open.spotify.com/track/spotify:track:68vgtRHr7iZHpzGpon6Jlo?si=b0d970dc39ca4da1&nd=1
spotify:track:3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Onka's Big Moka,Toploader,80,2000,english,https://open.spotify.com/track/spotify:track:3Fzlg5r1IjhLk2qRw667od?si=b0d970dc39ca4da1&nd=1
spotify:track:10Nmj3JCNoMeBQ87uw5j8k,Dani California,Stadium Arcadium,Red Hot Chili Peppers,80,2000,english,https://open.spotify.com/track/spotify:track:10Nmj3JCNoMeBQ87uw5j8k?si=b0d970dc39ca4da1&nd=1
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,Temperature,The Trinity,Sean Paul,80,2000,english,https://open.spotify.com/track/spotify:track:0k2GOhqsrxDTAbFFSdNJjT?si=b0d970dc39ca4da1&nd=1
spotify:track:5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Kanye West,80,2000,english,https://open.spotify.com/track/spotify:track:5SkRLpaGtvYPhw02vZhQQ9?si=b0d970dc39ca4da1&nd=1
spotify:track:2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,The Documentary,The Game,80,2000,english,https://open.spotify.com/track/spotify:track:2wGSgTmgSF3xjRrHkTc25R?si=b0d970dc39ca4da1&nd=1
spotify:track:1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Just Lose It,Eminem,80,2000,english,https://open.spotify.com/track/spotify:track:1v7L65Lzy0j0vdpRjJewt1?si=b0d970dc39ca4da1&nd=1
spotify:track:7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,2001,Dr. Dre,80,2000,english,https://open.spotify.com/track/spotify:track:7iXF2W9vKmDoGAhlHdpyIa?si=b0d970dc39ca4da1&nd=1
spotify:track:18lR4BzEs7e3qzc0KVkTpU,What I've Done,Minutes to Midnight,Linkin Park,80,2000,english,https://open.spotify.com/track/spotify:track:18lR4BzEs7e3qzc0KVkTpU?si=b0d970dc39ca4da1&nd=1
spotify:track:0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),FutureSex/LoveSounds,Justin Timberlake,80,2000,english,https://open.spotify.com/track/spotify:track:0O45fw2L5vsWpdsOdXwNAR?si=b0d970dc39ca4da1&nd=1
spotify:track:4E5P1XyAFtrjpiIxkydly4,Replay,Replay,Iyaz,79,2000,english,https://open.spotify.com/track/spotify:track:4E5P1XyAFtrjpiIxkydly4?si=b0d970dc39ca4da1&nd=1
spotify:track:1dzQoRqT5ucxXVaAhTcT0J,Just Dance,The Fame,Lady Gaga,79,2000,english,https://open.spotify.com/track/spotify:track:1dzQoRqT5ucxXVaAhTcT0J?si=b0d970dc39ca4da1&nd=1
spotify:track:5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,Walking On A Dream (10th Anniversary Edition),Empire Of The Sun,79,2000,english,https://open.spotify.com/track/spotify:track:5r5cp9IpziiIsR6b93vcnQ?si=b0d970dc39ca4da1&nd=1
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,Stronger,Graduation,Kanye West,80,2000,english,https://open.spotify.com/track/spotify:track:0j2T0R9dR9qdJYsB7ciXhf?si=b0d970dc39ca4da1&nd=1
spotify:track:1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justified,Justin Timberlake,80,2000,english,https://open.spotify.com/track/spotify:track:1AWQoqb9bSvzTjaLralEkT?si=b0d970dc39ca4da1&nd=1
spotify:track:6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,Britney Spears,79,2000,english,https://open.spotify.com/track/spotify:track:6naxalmIoLFWR0siv8dnQQ?si=b0d970dc39ca4da1&nd=1
spotify:track:5D2mYZuzcgjpchVY1pmTPh,Candy Shop,The Massacre,50 Cent,79,2000,english,https://open.spotify.com/track/spotify:track:5D2mYZuzcgjpchVY1pmTPh?si=b0d970dc39ca4da1&nd=1
spotify:track:1jJci4qxiYcOHhQR247rEU,Kids,Oracular Spectacular,MGMT,79,2000,english,https://open.spotify.com/track/spotify:track:1jJci4qxiYcOHhQR247rEU?si=b0d970dc39ca4da1&nd=1
spotify:track:4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Music Of The Sun,Rihanna,79,2000,english,https://open.spotify.com/track/spotify:track:4TsmezEQVSZNNPv5RJ65Ov?si=b0d970dc39ca4da1&nd=1
spotify:track:3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Infinity On High,Fall Out Boy,79,2000,english,https://open.spotify.com/track/spotify:track:3Zwu2K0Qa5sT6teCCHPShP?si=b0d970dc39ca4da1&nd=1
spotify:track:5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Only By The Night,Kings of Leon,79,2000,english,https://open.spotify.com/track/spotify:track:5VGlqQANWDKJFl0MBG3sg2?si=b0d970dc39ca4da1&nd=1
spotify:track:6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,3 Doors Down,79,2000,english,https://open.spotify.com/track/spotify:track:6ZOBP3NvffbU4SZcrnt1k6?si=b0d970dc39ca4da1&nd=1
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Late Registration,Kanye West,80,2000,english,https://open.spotify.com/track/spotify:track:1PS1QMdUqOal0ai3Gt7sDQ?si=b0d970dc39ca4da1&nd=1
spotify:track:2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Loose,Nelly Furtado,79,2000,english,https://open.spotify.com/track/spotify:track:2aI21FnmY7TJVKeMaoQZ0t?si=b0d970dc39ca4da1&nd=1
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,Nellyville,Nelly,79,2000,english,https://open.spotify.com/track/spotify:track:0ARK753YaiJbpLUk7z5yIM?si=b0d970dc39ca4da1&nd=1
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Fever,Kylie Minogue,78,2000,english,https://open.spotify.com/track/spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7?si=b0d970dc39ca4da1&nd=1
spotify:track:4LwU4Vp6od3Sb08CsP99GC,The Next Episode,2001,Dr. Dre,78,2000,english,https://open.spotify.com/track/spotify:track:4LwU4Vp6od3Sb08CsP99GC?si=b0d970dc39ca4da1&nd=1
spotify:track:1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Beautiful Girls,Sean Kingston,78,2000,english,https://open.spotify.com/track/spotify:track:1hGy2eLcmC8eKx7qr1tOqx?si=b0d970dc39ca4da1&nd=1
spotify:track:3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Hot Shot,Shaggy,78,2000,english,https://open.spotify.com/track/spotify:track:3WkibOpDF7cQ5xntM1epyf?si=b0d970dc39ca4da1&nd=1
spotify:track:7x8dCjCr0x6x2lXKujYD34,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,78,2000,english,https://open.spotify.com/track/spotify:track:7x8dCjCr0x6x2lXKujYD34?si=b0d970dc39ca4da1&nd=1
spotify:track:2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,78,2000,english,https://open.spotify.com/track/spotify:track:2nGFzvICaeEWjIrBrL2RAx?si=b0d970dc39ca4da1&nd=1
spotify:track:0JiY190vktuhSGN6aqJdrt,So What,Funhouse (Expanded Edition),P!nk,78,2000,english,https://open.spotify.com/track/spotify:track:0JiY190vktuhSGN6aqJdrt?si=b0d970dc39ca4da1&nd=1
spotify:track:2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,78,2000,english,https://open.spotify.com/track/spotify:track:2TfSHkHiFO4gRztVIkggkE?si=b0d970dc39ca4da1&nd=1
spotify:track:7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,Destiny's Child,78,2000,english,https://open.spotify.com/track/spotify:track:7H6ev70Weq6DdpZyyTmUXk?si=b0d970dc39ca4da1&nd=1
spotify:track:2VOomzT6VavJOGBeySqaMc,Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,78,2000,english,https://open.spotify.com/track/spotify:track:2VOomzT6VavJOGBeySqaMc?si=b0d970dc39ca4da1&nd=1
spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,No More Drama,Mary J. Blige,78,2000,english,https://open.spotify.com/track/spotify:track:3aw9iWUQ3VrPQltgwvN9Xu?si=b0d970dc39ca4da1&nd=1
spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,31 Minutes to Takeoff,Mike Posner,77,2000,english,https://open.spotify.com/track/spotify:track:2V4bv1fNWfTcyRJKmej6Sj?si=b0d970dc39ca4da1&nd=1
spotify:track:0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",From Under The Cork Tree,Fall Out Boy,78,2000,english,https://open.spotify.com/track/spotify:track:0a7BloCiNzLDD9qSQHh5m7?si=b0d970dc39ca4da1&nd=1
spotify:track:1vcxF91pWs9uNwDROuiCPB,Savior,Appeal To Reason,Rise Against,77,2000,english,https://open.spotify.com/track/spotify:track:1vcxF91pWs9uNwDROuiCPB?si=b0d970dc39ca4da1&nd=1
spotify:track:4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,All That We Needed,Plain White T's,77,2000,english,https://open.spotify.com/track/spotify:track:4RCWB3V8V0dignt99LZ8vH?si=b0d970dc39ca4da1&nd=1
spotify:track:5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,The Black Parade,My Chemical Romance,77,2000,english,https://open.spotify.com/track/spotify:track:5wQnmLuC1W7ATsArWACrgW?si=b0d970dc39ca4da1&nd=1
spotify:track:3DamFFqW32WihKkTVlwTYQ,Fireflies,Ocean Eyes,Owl City,77,2000,english,https://open.spotify.com/track/spotify:track:3DamFFqW32WihKkTVlwTYQ?si=b0d970dc39ca4da1&nd=1
spotify:track:1vxw6aYJls2oq3gW0DujAo,Crazy,St. Elsewhere,Gnarls Barkley,77,2000,english,https://open.spotify.com/track/spotify:track:1vxw6aYJls2oq3gW0DujAo?si=b0d970dc39ca4da1&nd=1
spotify:track:2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,iSouljaBoyTellem,Soulja Boy,77,2000,english,https://open.spotify.com/track/spotify:track:2q4rjDy9WhaN3o9MvDbO21?si=b0d970dc39ca4da1&nd=1
spotify:track:3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,American Idiot,Green Day,77,2000,english,https://open.spotify.com/track/spotify:track:3ZffCQKLFLUvYM59XKLbVm?si=b0d970dc39ca4da1&nd=1
spotify:track:60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rated R,Rihanna,77,2000,english,https://open.spotify.com/track/spotify:track:60jzFy6Nn4M0iD1d94oteF?si=b0d970dc39ca4da1&nd=1
spotify:track:7wizgAEcxkzyt6f7R0qAIN,You May Be,Aladin,Vishal Dadlani,0,2010,hindi,https://open.spotify.com/track/spotify:track:7wizgAEcxkzyt6f7R0qAIN?si=b0d970dc39ca4da1&nd=1
spotify:track:6Sp7azay1NZU4wxlFacWCl,Jab Mila Tu,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,52,2010,hindi,https://open.spotify.com/track/spotify:track:6Sp7azay1NZU4wxlFacWCl?si=b0d970dc39ca4da1&nd=1
spotify:track:3bZPdEskcnMdepwCaDSJRl,Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,63,2010,hindi,https://open.spotify.com/track/spotify:track:3bZPdEskcnMdepwCaDSJRl?si=b0d970dc39ca4da1&nd=1
spotify:track:4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,59,2010,hindi,https://open.spotify.com/track/spotify:track:4zUPL2OPTO3hgNhjaA1Rjn?si=b0d970dc39ca4da1&nd=1
spotify:track:1gwO79MdYdumgIjxq8eCxB,Bahara,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,65,2010,hindi,https://open.spotify.com/track/spotify:track:1gwO79MdYdumgIjxq8eCxB?si=b0d970dc39ca4da1&nd=1
spotify:track:4dPeCbg2Op44s9kwyMS3ZT,Sadka,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,53,2010,hindi,https://open.spotify.com/track/spotify:track:4dPeCbg2Op44s9kwyMS3ZT?si=b0d970dc39ca4da1&nd=1
spotify:track:3pNxVP6r45iUho1uxEYdj9,Anjaana Anjaani Ki Kahani,Anjaana Anjaani,Nikhil D'Souza,47,2010,hindi,https://open.spotify.com/track/spotify:track:3pNxVP6r45iUho1uxEYdj9?si=b0d970dc39ca4da1&nd=1
spotify:track:6512hyAQxOng8v4R71IV47,Hairat,Anjaana Anjaani,Lucky Ali,53,2010,hindi,https://open.spotify.com/track/spotify:track:6512hyAQxOng8v4R71IV47?si=b0d970dc39ca4da1&nd=1
spotify:track:3kuxr8U3QynLzyW82p5hYR,Aas Paas Khuda,Anjaana Anjaani,Rahat Fateh Ali Khan,60,2010,hindi,https://open.spotify.com/track/spotify:track:3kuxr8U3QynLzyW82p5hYR?si=b0d970dc39ca4da1&nd=1
spotify:track:6qNyL8lZuqFmy9ginJRQOZ,Tumse Hi Tumse,Anjaana Anjaani,Shekhar Ravjiani,55,2010,hindi,https://open.spotify.com/track/spotify:track:6qNyL8lZuqFmy9ginJRQOZ?si=b0d970dc39ca4da1&nd=1
spotify:track:5DyYcwMw0f6z3FefXNLOHv,Ishq Hua,Aaja Nachle,Salim–Sulaiman,57,2010,hindi,https://open.spotify.com/track/spotify:track:5DyYcwMw0f6z3FefXNLOHv?si=b0d970dc39ca4da1&nd=1
spotify:track:1jQyxlt48R1Jdn37Rgn04d,Anjaana Anjaani,Anjaana Anjaani,Vishal Dadlani,44,2010,hindi,https://open.spotify.com/track/spotify:track:1jQyxlt48R1Jdn37Rgn04d?si=b0d970dc39ca4da1&nd=1
spotify:track:298atiKYvG84VfbXNbZiX5,Adhoore,Break Ke Baad,Vishal Dadlani,57,2010,hindi,https://open.spotify.com/track/spotify:track:298atiKYvG84VfbXNbZiX5?si=b0d970dc39ca4da1&nd=1
spotify:track:6ZoCBDOB308GqUdt2AJrV2,Dildaara (Stand By Me),Ra-One,Shafqat Amanat Ali,66,2010,hindi,https://open.spotify.com/track/spotify:track:6ZoCBDOB308GqUdt2AJrV2?si=b0d970dc39ca4da1&nd=1
spotify:track:3tgdOveYac7YMEAQD9sGLf,Bulleya,Sultan,Vishal-Shekhar,66,2010,hindi,https://open.spotify.com/track/spotify:track:3tgdOveYac7YMEAQD9sGLf?si=b0d970dc39ca4da1&nd=1
